job_id,client_name,client_email,job_value,job_type,job_date,status,assigned_to
1242,Medina Inc,harringtoncynthia@thomas.com,2947,Consulting,2025-06-03,Completed,Lance Morris
1243,"Wilcox, Robles and White",danielleacosta@shields-smith.com,2343,Maintenance,2025-01-15,Completed,Kendra Brown
1244,Edwards Inc,andrew19@murray-evans.info,2170,Maintenance,2025-03-30,Completed,Jenny Tyler
1245,Lopez and Sons,ptorres@glenn-taylor.biz,1230,Design,2025-11-29,Completed,Jamie Kramer
1246,Hays-Burnett,wbenson@johnson-bass.com,3170,Development,2025-04-14,Completed,Omar Davidson
1247,Roy-Cohen,dalefitzgerald@white.net,1647,Design,2025-02-15,Cancelled,Bethany Noble
1248,"Nelson, Mclaughlin and Fry",lisa27@graham.biz,4368,Development,2025-01-22,Completed,Bruce Pearson
1249,Ray-West,qdougherty@anthony.com,959,Consulting,2025-10-14,Completed,Thomas Rosales
1250,Doyle Inc,kylie45@valentine.biz,650,Design,2025-06-24,Pending,Erik Rodriguez
1251,Tanner-Alexander,shannongonzalez@hall.com,838,Maintenance,2026-01-15,Pending,Richard Davis
1252,Rush and Sons,dianamayo@holmes.org,1153,Consulting,2025-11-17,Pending,Ariel Thompson
1253,Shaw-Lewis,samueljackson@brown-lyons.biz,1843,Consulting,2025-08-31,Completed,Megan Weaver
1254,Stephens and Sons,marshallbrandi@hanson-nelson.net,3220,Development,2025-06-16,Completed,John Bolton
1255,Huang PLC,karengreen@braun-brown.info,1189,Consulting,2026-02-05,Completed,Duane Ortega
1256,Thompson-Burgess,nperkins@hays.biz,1647,Maintenance,2025-12-26,Completed,Nicholas Richardson
1257,Strong Ltd,bradleytaylor@wong-watts.net,4910,Maintenance,2025-04-21,Completed,Caroline Ramos
1258,"Williamson, Sellers and Hunt",olsonthomas@anderson-whitney.info,1795,Design,2025-05-19,Completed,Daniel Francis
1259,"Barajas, Moore and Thomas",wscott@gonzalez-rivera.org,1670,Development,2025-11-14,Completed,Tina Grant
1260,"Jennings, Moran and Rodriguez",steven33@hoffman.com,2512,Consulting,2025-10-06,Completed,Shaun Jackson
1261,"Austin, Parks and Frazier",callen@anderson-todd.info,931,Consulting,2025-11-19,Pending,Lori Moran
1262,Parks-Bennett,robinsonchristopher@romero.com,3861,Development,2026-02-09,Pending,Haley Spencer
1263,"Mason, Holland and Kerr",susanschneider@jenkins.com,4191,Consulting,2025-08-01,Completed,Amber Webster
1264,Clark-Cox,ytodd@nelson.org,2595,Development,2025-11-25,Completed,Michael Bonilla
1265,Rivera-Nunez,cooknicole@benson-beck.net,4359,Maintenance,2025-09-19,Pending,Angela Chang
1266,Miller-Herrera,scottjeffery@crawford-reed.com,1259,Design,2025-10-19,Pending,Tiffany Dominguez
1267,Haynes and Sons,kyle53@lopez.com,588,Development,2026-02-16,Completed,Krista Bates
1268,"Matthews, Gallegos and Jones",cynthia81@bennett-brown.com,158,Consulting,2025-10-13,Completed,Wendy Hernandez
1269,Hanson-Juarez,john11@dixon-nguyen.com,4729,Design,2025-10-20,Completed,Jamie Thompson
1270,"Collins, Garcia and Mills",martinveronica@mack.com,3838,Development,2025-01-12,Completed,Logan Grant
1271,"Alvarez, Chavez and Allison",harperbryan@hall-rodriguez.com,2906,Development,2025-11-30,Completed,Kayla Henry
1272,Walton-Reynolds,ehill@armstrong.com,2008,Maintenance,2025-05-30,Completed,Brenda Allison
1273,"Craig, Williams and Kelley",debra02@skinner.com,3036,Design,2026-01-05,Completed,Donna Scott
1274,"Vargas, Rice and Clark",johnmiller@alvarez.com,4319,Maintenance,2026-01-04,Completed,Andrea Graham
1275,"Vasquez, Perez and Shaw",brucemorgan@taylor.com,4309,Consulting,2025-11-17,Completed,Robert Cox
1276,Smith and Sons,summermurphy@daniels.com,965,Development,2025-12-17,Completed,Mary Bell
1277,"Hayes, Hill and Rice",whitealice@hobbs.com,4423,Development,2025-08-07,Completed,Tina Moore
1278,"Carson, Rogers and Clark",griffintheresa@mckinney-graham.net,1355,Maintenance,2025-08-16,Pending,Patricia Scott
1279,"Brown, Mathews and Jacobs",gwilson@roberts.com,625,Maintenance,2026-01-06,Completed,Katherine White
1280,"Barrett, Sullivan and Wilson",williamskim@mcdonald.biz,4360,Consulting,2025-08-10,Completed,Austin Andrews
1281,"Schmidt, Berry and Proctor",dneal@townsend-carey.net,1386,Development,2025-04-18,Completed,Hayden Robinson
1282,Roberts and Sons,elizabeth74@goodwin-lynch.com,4837,Design,2025-02-06,Completed,Nicholas Thompson
1283,Scott-Watson,theresamcdaniel@pollard.com,1367,Consulting,2026-01-27,Completed,Sherri Ponce
1284,Miller-Estrada,brandon33@robinson.biz,4869,Development,2025-05-15,Completed,Christina Anderson
1285,Phillips PLC,jamie36@lopez.com,2071,Design,2025-08-22,Completed,Jason Dixon
1286,Duran-Robinson,ngardner@garcia.info,1268,Consulting,2025-02-18,Completed,Susan Kim
1287,"Mendoza, Martinez and Lindsey",khale@kelley.com,1887,Consulting,2025-01-14,Cancelled,Tamara Jones
1288,Mcintosh-Christensen,dmoore@blevins-guzman.org,1575,Development,2025-02-11,Completed,Kevin Baldwin
1289,Murphy Group,xbass@whitaker-watson.com,520,Maintenance,2025-03-18,Completed,John Morrow
1290,"Owens, Williams and Spencer",kingmichael@lopez.biz,4539,Design,2025-12-16,Completed,Rachel Allison
1291,Kirk LLC,kevin70@burnett.biz,675,Design,2025-04-22,Pending,Mark Floyd
1292,"Brown, Estrada and Booth",sgarcia@thomas.com,322,Consulting,2025-08-20,Completed,Kenneth Smith
1293,Sampson and Sons,colton85@miller.com,4034,Development,2025-12-01,Completed,Ricardo Smith
1294,Henderson-Alvarado,stacie77@choi.com,3612,Development,2025-01-23,Completed,Molly Thomas
1295,Wilkinson-Thomas,nicoleglenn@brown.net,3773,Design,2026-01-21,Completed,Paul Smith
1296,Lee PLC,lwhite@gordon-anderson.com,1557,Development,2025-11-20,Completed,Megan Miller
1297,"Weeks, Wall and Mcclain",maryvaldez@hensley.com,2146,Consulting,2025-05-04,Completed,Sarah Garcia
1298,Clark-Richardson,rebecca01@short-merritt.info,3235,Development,2025-07-18,Completed,Matthew Thomas
1299,Young-Ross,brookslaura@martinez.info,4695,Consulting,2025-08-12,Completed,Michael Pugh
1300,Carter Inc,ybrandt@romero.com,983,Maintenance,2025-02-15,Completed,Sarah Bates
1301,"Thompson, Gonzalez and Phillips",aramirez@edwards-fitzgerald.biz,3803,Development,2025-10-26,Pending,Tamara Frank
1302,Kelley-Kerr,brandibryant@barr.org,288,Development,2025-12-20,Pending,Abigail Harris
1303,Andrews-Jones,millermartin@pena.com,2607,Development,2025-02-18,Completed,Melinda Everett
1304,"Jackson, Martinez and Richards",sdavila@warren.com,3702,Design,2025-12-04,Completed,Kevin Gray
1305,"Thompson, Smith and Lopez",tina41@velazquez-patterson.org,1558,Development,2025-12-07,Completed,Steven Perry
1306,Barrera-Glenn,kknapp@keith-hopkins.com,2648,Development,2025-12-23,Completed,Catherine Oliver
1307,Ross-Cruz,shawn53@maldonado-solis.org,226,Maintenance,2025-02-12,Completed,Mary Burns
1308,Griffin PLC,evelynwatkins@hamilton-freeman.net,3377,Consulting,2025-10-25,Cancelled,Richard Jackson
1309,Bruce-Estes,vcalderon@harris-garcia.com,4407,Maintenance,2025-02-17,Completed,Darryl Hopkins
1310,Hall PLC,frederickvanessa@romero-lee.com,3669,Maintenance,2025-09-02,Completed,Nicole King
1311,Thompson-Hernandez,stacycox@robinson-cervantes.com,4911,Design,2025-09-20,Pending,Robert Wright
1312,Klein-Black,esmith@garrett.com,3400,Maintenance,2025-12-04,Completed,Susan Olson
1313,Woods-Lane,bryantronald@webster.com,3700,Consulting,2025-05-11,Completed,Carrie Estrada
1314,Smith-Stone,bnewton@michael.com,3495,Development,2026-02-14,Pending,Samuel Howard
1315,Wheeler-Moore,timothy21@evans-mccullough.net,359,Development,2025-12-19,Cancelled,Samantha Wilkinson
1316,Davis and Sons,charlesjohnson@lee.info,2222,Design,2025-01-23,Completed,Glenda Vang
1317,Holt Ltd,morgan88@martinez.com,2365,Consulting,2025-02-03,Completed,Carrie Braun
1318,Gonzalez-Nash,markyoung@garcia.com,2696,Consulting,2025-05-17,Completed,Richard Garrison
1319,Jones Inc,lchaney@pena.biz,3281,Development,2025-05-31,Pending,Bradley Williams
1320,Smith Ltd,michaelestrada@murphy.info,2186,Design,2026-01-10,Pending,Charles Wolf
1321,Cook Group,barryjustin@baker-ward.com,1115,Development,2025-02-04,Completed,Michelle Moore
1322,Brown-Tate,vegacarolyn@daniels.com,3360,Maintenance,2026-01-05,Cancelled,Samantha Ward
1323,Hebert-Acosta,melissabryant@page.com,3219,Design,2025-08-05,Completed,Eric Ortiz
1324,"Jordan, Shaw and Holden",mark16@padilla.com,3670,Design,2025-10-29,Completed,Albert Jones
1325,"Bradley, Adams and Leonard",drew04@harper.org,1292,Development,2025-08-22,Completed,Christopher Hayes
1326,Hood Group,nathaniel01@mccarthy-sheppard.com,4301,Development,2025-11-05,Completed,Antonio Clark
1327,Sharp-Moran,george89@sherman.com,199,Design,2025-05-22,Completed,April Henderson
1328,Hayes-Mcclure,hodgesnancy@jackson.com,3228,Consulting,2025-05-08,Pending,George Martin
1329,Murillo-Harrington,wellsjustin@stevenson-thomas.net,4457,Design,2025-08-23,Completed,Jenna George
1330,Fowler Group,jacobhughes@simmons-powers.org,3304,Maintenance,2025-02-25,Completed,Jamie Reid
1331,"Christian, Moore and Salazar",victorbarrett@harvey.com,2995,Maintenance,2025-05-07,Pending,Kimberly Hammond
1332,Davis Group,ryan90@moss.com,2071,Maintenance,2025-08-18,Completed,Katrina Gallagher
1333,Diaz LLC,scottwilliams@gomez-moreno.com,3302,Maintenance,2025-08-18,Pending,Kelly Gonzalez
1334,Sawyer and Sons,daniel53@stephenson-ross.info,4611,Consulting,2025-02-05,Completed,Zachary Peterson
1335,Kim-Lin,xsanchez@howard.com,3211,Design,2025-02-12,Completed,April Garcia
1336,Herrera LLC,margaret17@smith.com,1062,Development,2025-01-27,Completed,Stephanie Knapp
1337,Villa Group,sjohnson@mills-hardin.com,4826,Development,2025-04-27,Completed,Thomas Webb
1338,Jenkins-Bender,cesar72@kelley-hill.com,217,Development,2025-07-28,Completed,Stephanie Olsen
1339,King Inc,darrell39@roth.com,2055,Maintenance,2025-01-05,Completed,Jennifer Berry
1340,"Guzman, Hicks and Moore",andrew09@robles.net,4631,Consulting,2025-11-14,Completed,Holly Torres
1341,"Miller, Rodriguez and Davis",wuchris@james-roberts.net,2980,Design,2025-03-19,Pending,Heather Holt
1342,Davis Group,april41@price.com,2954,Design,2025-02-20,Pending,James White
1343,Edwards-Duncan,jason83@schmidt-miranda.com,138,Consulting,2025-02-18,Completed,Stephen Mathews
1344,"Charles, Knapp and Flynn",leslie34@morris.com,4444,Design,2025-06-19,Completed,Joel Smith
1345,Simon Ltd,thomas94@hill.com,169,Maintenance,2025-03-29,Completed,Jessica Hansen DVM
1346,Nguyen PLC,lfreeman@mcpherson.net,1710,Design,2025-08-09,Completed,Casey Ford
1347,"Mason, Bryant and Oneill",leroynunez@patrick.biz,1689,Design,2025-10-12,Completed,Jennifer Garcia
1348,Anderson Group,amandarivera@mccarthy.com,4300,Development,2025-01-27,Completed,Sean Patton
1349,Hernandez-Pope,xfrazier@perry.com,1542,Development,2025-04-28,Completed,Kendra Duncan
1350,Lewis Inc,ibarrett@hansen.com,4738,Consulting,2025-09-07,Pending,Carolyn York
1351,Gonzalez-Hughes,kgutierrez@fisher.com,2660,Maintenance,2025-07-14,Completed,Miss Chloe Norris
1352,Wallace-Nicholson,vmartin@washington.biz,2177,Design,2025-10-25,Completed,Matthew Kennedy
1353,Buchanan-Cox,paulapotter@barrett.net,837,Consulting,2025-02-01,Completed,Elizabeth Gray
1354,Randall-Mendoza,kimberly09@hoover.biz,4742,Development,2025-05-20,Completed,Charles Villa
1355,Pena-Howell,edward52@rodgers.org,2017,Design,2025-08-08,Completed,Adam Mosley
1356,Fernandez Group,guerradanielle@phillips.com,1429,Maintenance,2025-08-21,Pending,Colleen Miller
1357,Sherman-Johnson,kinglisa@nelson-jenkins.net,3414,Maintenance,2025-06-22,Completed,Kristin Steele
1358,"Love, Smith and Hendricks",christopher20@cain.com,4216,Consulting,2026-02-15,Completed,Diamond Fowler
1359,Hernandez-Myers,kelly09@rice.net,2771,Maintenance,2025-01-24,Completed,Thomas Moore MD
1360,Mckee Group,larrypayne@thompson-greer.com,4613,Development,2025-01-23,Completed,Richard Martin
1361,Murphy-Hunter,hortonsarah@shaffer.org,2788,Design,2025-05-26,Completed,Roy Ballard
1362,Frank-Moyer,qwalsh@moore-schneider.net,1966,Consulting,2025-06-28,Completed,Caitlin Johnson
1363,"Collins, Hernandez and Hernandez",david97@smith-compton.biz,2030,Design,2025-01-17,Completed,Johnathan Sutton
1364,Russell PLC,tsellers@young.com,750,Maintenance,2025-06-11,Completed,April Rogers
1365,"Wong, Cox and Davis",ralph85@avila.biz,3358,Consulting,2025-09-15,Completed,Michael Williams
1366,"Golden, Washington and Phillips",coreyjohnson@stuart.com,1554,Development,2025-05-26,Pending,Steven Sloan
1367,Wagner-Gray,moranchristopher@jones.com,3338,Development,2025-10-15,Completed,Denise Garrison
1368,Gillespie and Sons,robertbarton@aguirre-davis.net,4348,Consulting,2025-10-14,Completed,Paul Jones
1369,Blake and Sons,patrickbuchanan@ellis.com,180,Design,2025-06-03,Pending,Jeffrey Wilson
1370,Charles PLC,sararuiz@ramirez-marquez.com,1209,Maintenance,2025-05-06,Completed,Mary Klein
1371,"Michael, Robertson and Moore",hannahalvarez@davis.biz,4134,Development,2025-07-05,Completed,William Taylor
1372,Obrien PLC,tstephens@tyler-hamilton.com,2531,Design,2025-07-27,Pending,Paul Williams
1373,Sanders Inc,brittney42@davis.com,1964,Development,2025-02-21,Cancelled,Casey Smith
1374,"Clark, Knox and Gonzalez",vicki27@hernandez.com,1299,Maintenance,2025-04-05,Completed,Jeanette Mendez
1375,"Hurst, Conner and Harris",pcastro@schmidt.biz,3724,Consulting,2025-03-19,Completed,Bryan Robinson
1376,Gonzalez PLC,marilyn98@morgan.biz,3758,Design,2026-01-01,Completed,Gregory Ellis
1377,Warner-Sweeney,robertssusan@grimes.com,4669,Maintenance,2026-02-20,Completed,Meredith Booker
1378,Smith Ltd,jamie22@gomez.com,1250,Development,2025-10-11,Completed,Jason Weiss
1379,Morris and Sons,cmorrison@matthews.com,3082,Consulting,2025-01-23,Pending,Walter Paul
1380,"Campbell, Rios and Evans",rachael06@matthews.org,2504,Maintenance,2025-10-25,Completed,Sheri Martin
1381,"Fisher, Brooks and Green",harrisdebra@castillo.info,1956,Design,2025-10-10,Completed,Victor Anderson
1382,"Patterson, Curtis and Kelly",bridgetnelson@jones.com,4847,Consulting,2026-02-24,Completed,James Garcia
1383,"Russell, Dodson and Smith",deborahrobinson@strickland.com,1022,Maintenance,2026-02-17,Completed,Kimberly Perkins
1384,"Price, Valentine and Harrison",amy99@walker.info,402,Consulting,2025-06-03,Completed,Jason Avery
1385,Johnson LLC,johngray@knight-rivera.net,135,Development,2025-04-10,Pending,Kevin Cunningham
1386,Smith-White,daviderickson@smith.com,671,Development,2025-07-14,Completed,Christopher Patterson
1387,Ruiz Inc,christine83@cooper-zimmerman.org,1178,Design,2026-02-15,Completed,Brian Downs
1388,"Thompson, Chung and Burton",jeffrey57@estrada.com,3745,Development,2025-07-28,Completed,Denise Robinson
1389,Rodriguez LLC,tonyaalvarez@koch-melendez.com,1258,Development,2025-04-24,Completed,Nicholas Stuart
1390,"Roman, English and Zimmerman",avilamatthew@moore.com,3717,Development,2025-08-03,Pending,Mr. Stephen Lee
1391,Evans Ltd,debra80@bailey.com,3063,Development,2026-02-20,Completed,Erin Stone MD
1392,Smith Inc,mtanner@meyers.com,3464,Development,2025-02-02,Completed,Kelly Medina
1393,Williams PLC,cynthiahudson@avery-harrison.info,4667,Design,2025-07-24,Completed,Laura Jefferson
1394,Kane Inc,brianhamilton@wilson.biz,4662,Development,2025-06-23,Completed,Matthew Krause
1395,Holmes Group,carpentercharles@allen.com,1137,Maintenance,2025-12-28,Completed,Alicia Carlson
1396,Terrell-Jackson,bturner@lam.com,4347,Development,2025-10-14,Completed,Christina Ponce
1397,"Bullock, Leach and Decker",michelle74@harding.info,337,Consulting,2025-11-23,Completed,Brandon Wood
1398,"Campbell, Castro and Cole",michaelmorales@martin.net,4153,Development,2025-07-12,Pending,Kirk Brown
1399,"Cordova, White and Foley",saralong@klein.com,1953,Maintenance,2025-03-24,Completed,Crystal Brewer
1400,"Austin, Nelson and Savage",hoganjeffrey@reeves-williamson.net,3350,Development,2025-10-13,Completed,Jennifer Fleming
1401,"Flynn, Rogers and Silva",cobbmichael@mack.com,1255,Maintenance,2025-04-14,Completed,Benjamin Diaz
1402,"Gonzalez, Reid and Sullivan",adamsmegan@collins.com,1528,Design,2026-01-01,Cancelled,Sheila Reid
1403,Logan and Sons,lindseymueller@robinson.com,4097,Consulting,2025-08-12,Completed,Sara Schmidt
1404,"Jackson, Watts and Carter",charleshoffman@robinson-smith.com,4460,Maintenance,2025-11-13,Completed,Bryan Thomas
1405,Banks-Gardner,eortega@bowen.com,690,Maintenance,2025-09-18,Completed,Jason Cooper
1406,Schwartz-Garcia,padilladerek@chandler-johnson.com,2354,Design,2025-12-10,Completed,Todd Chandler
1407,Taylor-Haney,julie57@harris.com,4038,Consulting,2025-01-02,Completed,Gregory Holland
1408,Smith PLC,vmack@short-morgan.net,1301,Design,2026-02-20,Pending,Larry Cannon
1409,"Morton, Castillo and Horne",hernandeztroy@stein.net,101,Development,2025-09-20,Completed,Mrs. Lori Turner
1410,Anderson Ltd,leesandra@herrera.biz,4532,Maintenance,2025-09-25,Completed,Matthew Vaughan
1411,Bailey-Johnson,brittanymeyer@wolfe.biz,4465,Design,2025-12-27,Completed,Jessica Young
1412,"Wood, Bryant and Mcguire",hnorton@herrera-marshall.org,1972,Design,2025-09-01,Completed,Deborah Myers
1413,Rodriguez Inc,sjames@knight.com,4138,Consulting,2025-09-02,Cancelled,Julie Velasquez
1414,Wilson-Taylor,kingstacy@york.org,1986,Design,2025-11-11,Completed,Mark Knight
1415,Hayes Ltd,mooremariah@warren.com,699,Development,2025-08-22,Cancelled,Teresa Cervantes
1416,"Smith, Norris and Gray",lallen@hoffman.com,4852,Maintenance,2025-10-09,Completed,Anne Greene
1417,"Bailey, Lawson and Anderson",floreschad@erickson.com,1518,Development,2025-11-28,Completed,Tammy Tucker
1418,Rodriguez-Reed,ethompson@willis-jones.org,217,Development,2025-09-10,Completed,Blake Watkins
1419,"Short, Estes and Norton",catherineowen@schultz.com,2472,Maintenance,2025-05-25,Completed,Daniel Schroeder
1420,Wang-Adams,stuartchambers@wood.com,1851,Maintenance,2025-11-22,Completed,James Bowers
1421,"Caldwell, Fuentes and Garrett",codywalker@peters.com,4590,Consulting,2025-06-01,Pending,John Warren
1422,"Brooks, Smith and White",knightsusan@lowe-love.biz,2928,Maintenance,2025-01-21,Completed,Stacy Green
1423,Snyder-Burns,john75@reyes.com,265,Development,2025-05-31,Completed,Mandy Barber
1424,"Hall, Griffith and Davis",owatson@bryan-warren.biz,1967,Design,2025-10-21,Completed,Steve Long
1425,Norton and Sons,lindsey92@clark.org,1107,Maintenance,2025-10-26,Completed,Rose Ramirez
1426,Gray-Rodriguez,walterstephanie@short-young.com,3446,Maintenance,2025-03-12,Completed,Laurie Dixon
1427,Lynch-Kane,ehendrix@jacobs.com,441,Design,2025-05-12,Completed,James Osborne
1428,Meyer LLC,bfischer@todd.com,4616,Development,2025-11-17,Completed,Samantha Perkins
1429,Gardner-Burke,ypena@robinson.org,1355,Development,2025-10-11,Completed,Leah Macias
1430,"Moon, Hernandez and Marshall",dwhite@lowe.net,2374,Development,2025-11-27,Completed,Christine Terrell
1431,Young-Patton,katherine56@webb-holden.net,3440,Consulting,2025-04-15,Completed,Dawn Stafford
1432,Edwards and Sons,martinezvirginia@nelson.com,2511,Maintenance,2025-08-26,Completed,Briana Gallagher
1433,Perez and Sons,kevincabrera@gibson-davis.info,2249,Consulting,2025-06-21,Pending,Jodi Hernandez
1434,Mason and Sons,qbrown@fuentes.org,4310,Development,2025-06-09,Completed,Robert Jackson
1435,Medina and Sons,kstevens@potts.net,4114,Maintenance,2026-01-13,Completed,Rachel Clay
1436,"White, Pierce and Hernandez",jserrano@perez.biz,584,Development,2025-10-05,Completed,Ronald Williams
1437,Davis PLC,icastillo@manning.com,919,Design,2025-04-30,Pending,Charles Sanchez
1438,"Mccormick, French and Martin",leonardfrazier@moore.info,1869,Consulting,2025-04-18,Completed,Troy Church
